"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"2017","3","A","골목상권","1000213","천호대로97길","39","","4","","","3","","1","1","","","","","","8","","","","1","9"
"2017","3","A","골목상권","1000075","청파로71길","101","1","3","","1","14","1","2","1","2","1","","","4","14","","1","","1","31"
"2017","3","A","골목상권","1000104","상원길","63","1","8","","1","8","","","1","1","","","1","","3","","","","1","16"
"2017","3","A","골목상권","1000074","청파로47나길","100","4","4","","","11","1","1","","","1","","","7","16","","1","","2","33"
"2017","3","A","골목상권","1000135","긴고랑로8길","70","2","2","","","10","","","","","","","1","","9","","","","","19"
"2017","3","A","골목상권","1000143","동일로24길","78","","6","","1","10","2","2","","","","1","1","","6","","","","1","11"
"2017","3","A","골목상권","1000063","우사단로14길","82","5","4","","","7","","1","","","1","","","2","27","","","","","20"
"2017","3","A","골목상권","1000018","종로58가길","110","3","5","","","11","","","","1","","","1","4","24","","","","2","16"
"2017","3","A","골목상권","1000016","자하문로7길","112","5","4","","","10","3","1","1","1","1","","","10","19","","","","","25"
"2017","3","A","골목상권","1000140","능동로3길","74","2","2","","","10","2","1","1","","","","","","4","","","","1","18"
"2017","3","A","골목상권","1000137","능동로13길","120","3","7","","1","13","3","3","2","1","1","","1","2","39","","","","1","16"
"2017","3","A","골목상권","1000057","백범로79길","90","3","3","","","7","1","1","1","1","","","1","3","5","","","","2","37"
"2017","3","A","골목상권","1000055","대사관로34길","64","2","6","1","","12","","","","","","","","","6","","1","","1","16"
"2017","3","A","골목상권","1000188","서울시립대로29길","58","4","1","1","","5","1","1","1","1","1","","","1","12","","","","1","21"
"2017","3","A","골목상권","1000148","뚝섬로58길","68","7","2","","","7","2","1","1","1","","","","1","4","","","","","17"
"2017","3","A","골목상권","1000095","마조로16길","65","1","2","","","6","3","2","3","1","","","","","4","","","","3","25"
"2017","3","A","골목상권","1000046","퇴계로46길","79","4","9","1","","11","1","1","","","1","","","5","25","","","","","10"
"2017","3","A","골목상권","1000192","왕산로33길","161","3","9","1","","27","","","","","","","","","38","","","","1","16"
"2017","3","A","골목상권","1000044","퇴계로12길","149","5","5","","","7","3","2","","1","2","","","9","72","","","","1","16"
"2017","3","A","골목상권","1000156","용마산로21길","140","6","3","","1","16","1","2","2","3","","","1","","5","","","","1","40"
"2017","3","A","골목상권","1000767","성대로29길","114","3","4","","1","17","4","2","","","","","2","","7","","","","","27"
"2017","3","A","골목상권","1000796","남부순환로151길","106","4","3","","1","15","1","","","","","","","1","9","","","","","27"
"2017","3","A","골목상권","1000833","청룡8길","88","2","4","","","14","2","1","1","","","","","","3","","","","1","17"
"2017","3","A","골목상권","1000785","관천로22길","138","3","6","","","15","","","","","","1","","2","41","","","","","21"
"2017","3","A","골목상권","1000823","신원로3길","117","4","3","","1","13","1","1","","","","","","2","23","","","","","25"
"2017","3","A","골목상권","1000781","관악로14길","132","4","6","","2","15","2","2","","","","","1","1","27","","","","","12"
"2017","3","A","골목상권","1000679","시흥대로63길","124","3","7","1","2","13","1","","","","","","","","19","","1","","1","28"
"2017","3","A","골목상권","1000698","대림로8길","122","2","7","2","","19","2","1","1","","1","","","","20","","","","","23"
"2017","3","A","골목상권","1000832","중앙길","172","2","5","","","25","","1","","","","","1","","10","","","","1","28"
"2017","3","A","골목상권","1000761","상도로62길","73","2","4","","","8","3","1","","","1","","1","1","1","","","","1","17"
"2017","3","A","골목상권","1000760","상도로61길","59","3","3","","","3","2","2","1","","1","","","1","2","","","","1","22"
"2017","3","A","골목상권","1000721","양평로28길","36","","2","","","4","1","","","","","","","","1","","","","1","19"
"2017","3","A","골목상권","1000829","조원로10길","131","3","4","","1","17","2","1","","","","","","","14","","","","","33"
"2017","3","A","골목상권","1000704","도신로29길","75","1","4","","","12","3","2","","","","","","","1","","","","","24"
"2017","3","A","골목상권","1000675","시흥대로153길","85","2","4","","2","8","1","2","1","","","","1","","12","","","","","32"
"2017","3","A","골목상권","1000663","독산로64길","72","3","1","","","8","1","2","1","","","","","","3","","","","","29"
"2017","3","A","골목상권","1000805","대학14길","17","1","","","","1","1","1","","2","","","","","","","","","","10"
"2017","3","A","골목상권","1000718","신길로60길","79","1","3","","","7","1","1","1","2","","","","3","15","","","","","19"
"2017","3","A","골목상권","1000688","당산로31길","77","5","5","","1","6","3","","","","","","","1","6","","","","2","21"
"2017","3","A","골목상권","1001005","천호대로187길","145","4","9","","3","20","3","1","","","","","1","","8","","","","1","19"
"2017","3","A","골목상권","1000976","동남로85길","27","1","","","","3","1","1","","2","","","1","","","","","","","12"
"2017","3","A","골목상권","1000996","올림픽로78길","120","3","4","","1","15","1","","","","","","","1","34","","","","","9"
"2017","3","A","골목상권","1000953","백제고분로50길","106","1","6","","1","14","4","1","1","","","","","5","12","","","","","20"
"2017","3","A","골목상권","1000994","올림픽로71길","124","3","5","","2","10","","","","","","1","","1","24","","","","2","9"
"2017","3","A","골목상권","1000959","양재대로62길","99","3","7","1","1","14","1","2","2","1","","","1","1","2","","","1","2","16"
"2017","3","A","골목상권","1000958","송파대로30길","120","3","14","1","2","15","1","1","1","","","","1","1","5","","","1","2","18"
"2017","3","A","골목상권","1000951","백제고분로45길","82","3","6","","3","15","1","1","","","","","","1","1","","","","","12"
"2017","3","A","골목상권","1000842","원신길","39","1","","","","5","2","2","","2","","","","","","","","","","21"
"2017","3","A","골목상권","1000919","삼성로57길","105","2","8","1","","12","2","1","1","2","","1","1","","","","","","","9"
"2017","3","A","골목상권","1000854","동광로1길","62","","3","","","8","1","","","1","","","1","","7","","","","","22"
"2017","3","A","골목상권","1000905","도산대로15길","92","1","2","","1","5","1","1","","","","","1","1","15","","","","","4"
"2017","3","A","골목상권","1000715","신길로39길","91","2","4","","1","11","1","3","1","1","","","2","1","10","","","","","26"
"2017","3","A","골목상권","1000691","당산로46길","117","3","5","","","13","1","","1","","","1","1","1","6","","","","2","23"
"2017","3","A","골목상권","1000918","삼성로147길","114","3","7","","1","10","1","1","","1","","","","","4","","","","","9"
"2017","3","A","골목상권","1000839","호암로24길","115","3","2","","","18","1","1","","2","","","1","1","9","","","","","33"
"2017","3","A","골목상권","1000883","효령로72길","70","3","5","","","7","1","","","","","","1","2","3","","","","","21"
"2017","3","A","골목상권","1000904","도곡로37길","124","4","12","","2","15","1","","2","","","","","","2","","","","","29"
"2017","3","A","골목상권","1000977","명일로13길","81","2","2","","2","16","1","1","1","1","","","","","2","","","","","20"
"2017","3","A","골목상권","1000398","역말로9길","84","2","1","","1","9","2","2","","2","","","","","4","","","","","25"
"2017","3","A","골목상권","1000479","방울내로9안길","52","1","1","","","4","1","2","","","","","","1","4","","","","1","24"
"2017","3","A","골목상권","1000434","통일로92길","85","1","2","1","","9","1","1","2","2","","","","","12","","","","","28"
"2017","3","A","골목상권","1000433","통일로87길","91","2","2","1","","12","","","","","","","","","10","","","","","35"
"2017","3","A","골목상권","1000432","통일로78길","127","2","4","","","14","3","2","","2","","","1","1","6","","","","1","26"
"2017","3","A","골목상권","1000466","동교로17길","122","1","7","","","5","1","2","1","1","","","","2","36","","","","","43"
"2017","3","A","골목상권","1000369","방학로10길","87","3","2","","1","10","1","2","1","","","","","1","3","","","","","30"
"2017","3","A","골목상권","1000384","상계로9가길","113","4","3","","1","13","1","2","1","","","","1","","6","","","","1","43"
"2017","3","A","골목상권","1000897","논현로123길","43","1","5","","1","5","1","1","","","","","2","","4","","","","","3"
"2017","3","A","골목상권","1000895","논현로10길","61","2","3","","","5","2","1","","1","","","","","1","","","","","30"
"2017","3","A","골목상권","1000366","도봉로181길","37","2","2","","","4","2","","1","1","","","1","","4","","","","","8"
"2017","3","A","골목상권","1000864","방배로42길","77","3","8","","","9","1","1","","","","","1","","5","","","","","18"
"2017","3","A","골목상권","1000329","삼양로24길","127","2","3","","","11","","1","1","2","","","2","","10","","","","","53"
"2017","3","A","골목상권","1000414","은평로20길","55","3","3","","1","7","2","1","","","","","","","5","","","","1","16"
"2017","3","A","골목상권","1000411","연서로5길","51","4","1","","1","5","1","1","","","1","","","","","","","","","22"
"2017","3","A","골목상권","1000421","응암로34길","105","1","4","","1","16","4","1","1","1","","","1","","9","","","","","22"
"2017","3","A","골목상권","1000505","토정로37길","89","4","11","","","11","2","1","","","","","1","1","2","","","","1","19"
"2017","3","A","골목상권","1000629","구로동로41길","66","2","3","","1","14","1","","","","","","","","16","","","","","11"
"2017","3","A","골목상권","1000583","남부순환로11길","20","1","","","","2","1","","1","","","","","","","","","","","13"
"2017","3","A","골목상권","1000556","강서로18길","94","2","2","","1","10","","1","","","","","","","","","","","1","42"
"2017","3","A","골목상권","1000626","구로동로15길","103","1","8","","","10","1","","","","","","","","27","","1","","1","17"
"2017","3","A","골목상권","1000596","양천로71길","69","1","2","","","9","1","3","2","","","","2","","3","","","","","20"
"2017","3","A","골목상권","1000503","월드컵로7길","77","","3","","","8","1","1","","","","","","1","14","","","","","21"
"2017","3","A","골목상권","1000648","새말로18길","72","","2","","1","6","2","1","","","","","1","1","9","","","","1","29"
"2017","3","A","골목상권","1000591","양천로14길","96","1","3","","2","10","3","1","","2","","","1","","4","","","","1","28"
"2017","3","A","골목상권","1000569","곰달래로25길","134","2","3","","1","15","1","1","","","","","","","26","","","","1","17"
"2017","3","A","골목상권","1000568","개화동로25길","106","3","10","1","1","11","1","2","1","1","","1","","2","10","1","1","","5","21"
"2017","3","A","골목상권","1000623","고척로27다길","78","2","1","","","7","3","2","1","2","","","","","","","","","","31"
"2017","3","A","골목상권","1000563","강서로5가길","105","1","3","","","9","2","","","","","","","","34","","","","1","11"
"2017","3","A","골목상권","1000528","목동중앙북로8길","92","3","4","","1","12","3","","1","1","","","2","","","","","","","9"
"2017","3","A","골목상권","1000644","디지털로32길","109","3","10","","1","11","","","","","","","","","11","","","","","22"
"2017","3","A","골목상권","1000423","증산로15길","47","2","","","","3","2","1","3","1","","","","","3","","","","1","24"
"2017","3","A","골목상권","1000380","동일로192길","140","2","8","","1","19","1","1","","","1","","2","","3","","","","1","45"
"2017","3","A","골목상권","1000577","공항대로59길","86","2","4","","1","10","2","2","1","","","","2","","3","","","","1","15"
